title,content0,content1,content2,content3,content4,content5,content6,content7,content8,content9,content10,content11,content12,content13,content14,content15,content16,content17
第19章 菊斗罗偷鱼不成反被踹,此刻，菊斗罗满脑子就一个想法——老子要干饭！,不过一会儿的功夫，菊斗罗就已经把自己的一份沙拉消灭干净。,他意犹未尽地舔了舔嘴巴，那张妖娆的脸上还残留着满足的红晕。,七彩果沙拉的味道层次分明，每一种果实都在口中绽放出独特的香甜。,这种感觉…太爽了！,菊斗罗偷偷瞥了一眼旁边的鬼斗罗，这老鬼还在那里狂吃猛扒，那副样子简直跟好几天没吃过饭似的。,特别是那条玄眼寒磷鱼，散发着的香气简直让人欲罢不能。,菊斗罗咽了咽口水，心中升起一个大胆的想法。,反正就尝一口，应该没关系吧？,他小心翼翼地伸出筷子，朝着鬼斗罗盘子里的鱼肉探去。,就在筷子即将触碰到鱼肉的瞬间——,“砰！”,一只黑漆漆的靴子突然从桌子下面飞了出来，结结实实地踹中了菊斗罗的腰子。,“啊！”,菊斗罗惨叫一声，整个人不受控制的向侧面倒去。,“咣当！”,菊斗罗与地面来了个亲密接触，发出沉闷的撞击声。,
第19章 菊斗罗偷鱼不成反被踹,“老鬼！你踹我干什么？！”,鬼斗罗头也不抬，继续埋头狂吃，嘴里还含糊不清地说道：“想吃自己点去！别惦记我的鱼！”,护食护得那叫一个理直气壮。,菊斗罗从地上爬起来，拍了拍身上的灰尘，气得脸都绿了。,“你个死鬼！我就尝一口！一口而已！”,“一口都不行！”,鬼斗罗终于抬起头，那张黑乎乎的脸上写满了警惕。,“你知道这鱼多香吗？就这么一条，我都舍不得大口吃！”,说着，他还特意把盘子往自己身边拉了拉，生怕菊斗罗再来偷袭。,“你！哼！”,就这样，两位封号斗罗的一餐，就在鬼斗罗拼命扒饭，菊斗罗抱着胳膊在一旁生闷气的状态下结束了。,鬼斗罗满足地拍了拍肚子，那张黑漆漆的脸上难得露出了幸福的表情。,“爽！太爽了！”他的声音里带着毫不掩饰的激动。“这辈子都没吃过这么香的饭！”,菊斗罗在一旁冷哼了一声，兰花指不屑地指了指鬼斗罗。,“你看看你那副没出息的样子！堂堂封号斗罗，吃个饭跟饿死鬼投胎似的！”,鬼斗罗完全不在意菊斗罗的嘲讽，他现在满脑子想的都是待会儿的抽奖。,“前辈，我们可以抽奖了吗？”鬼斗罗搓着手，那双眼睛亮得跟灯泡似的。,林枫转头瞥了他一眼，慢悠悠的点了点头。
第20章 月关破大防！鬼魅喜提魂骨！,“我先来！我先来！”,鬼斗罗一个箭步冲到柜台前，那急不可耐的模样，生怕晚一秒奖励就飞了。,菊斗罗在后面看得直撇嘴，心里暗自嘀咕：“瞧你那没出息的样子，比我还急。”,但他嘴上却不敢多说什么，只能眼巴巴地看着，心里盘算着自己那份沙拉能抽出个什么奖励。,鬼斗罗激动地搓着手，那双平时阴冷的眼睛此刻亮得跟灯泡似的。,他迫不及待地从储物魂导器中掏出一张精致的金卡，恭恭敬敬地放在柜台上。,“前辈！请您收下！”,林枫原本懒洋洋地准备收下金卡，结果脑海里突然响起系统那毒舌的声音。,【叮！检测到韭菜非正常支付方式！】,【本系统提醒杂鱼宿主，这种支票类货币在本系统这里不流通。】,【系统这里只接受实体货币和实际财宝，不接受什么破支票金卡！】,【这种类似的玩意儿一律不收！】,林枫眼角抽了抽，差点没被系统这突如其来的规定给噎死。,这破系统，关键时刻总是给他整幺蛾子！,不过表面上，林枫还是得维持自己高深莫测的人设。,他慢悠悠地抬起眼皮，看了看桌上的金卡，然后轻描淡写地推了回去。,“这种东西，我不收。”,鬼斗罗愣了一下，整个人都傻了。
第20章 月关破大防！鬼魅喜提魂骨！,“啊？前辈，这是什么意思？”,林枫靠在摇椅上，语气依然慵懒，但透着一股不容置疑的威严。,“我这里只收实际的金魂币，或者等价的财宝。”,他顿了顿，淡淡补充：“这种支票类型的东西，我不要。”,鬼斗罗听到这话，整个人都蒙了。,这是什么规定？他在大陆上混了这么多年，还从来没遇到过不收金卡的商家。,要知道，金卡可是比现金更方便更安全的支付方式啊！,“咳~”后面，菊斗罗清了清嗓子，在一旁慢悠悠地掏出他的宝贝小本本，翻到新的一页，煞有介事地提笔记下。,“前辈这里，只收现钱或等价珍宝，不接受金卡支付。”,闻言，鬼斗罗无语的瞪了老搭档一样，恨不得把他的小本本给抢过来烧了。,不过既然前辈有规矩，那照办就是了。,鬼斗罗很快取出三万金魂币，整整一个大包！,见此，林枫总算是挥手收下金魂币，开始为鬼斗罗抽奖。,“开始抽奖。”,【消费：30000金魂币。】,系统的女声在林枫脑海中响起，带着一丝满意。,【系统评价：不错不错，这跟韭菜很懂事嘛！本系统很满意！】,
第20章 月关破大防！鬼魅喜提魂骨！,【随机奖励：八万年魂骨——地狱鬼影左臂骨。】,【宿主奖励：美食积分3000。】,“你的奖励……”,林枫故意拖长了音调，吊足了所有人的胃口。,鬼斗罗的心都提到了嗓子眼，紧张地咽了口唾沫。,“是一块八万年的魂骨。”,话音刚落，整个饭店瞬间安静得落针可闻。,八万年？魂骨？,这四个字像是一道惊雷，在每个人的脑海中炸开。,胡列娜三人直接傻在了原地，嘴巴张得能塞下一个鸡蛋。,菊斗罗更是浑身一颤，手里的小本本都差点掉在地上。,还不等众人从震惊中回过神来，林枫右手轻轻一挥。,嗡！,一团浓郁到极致的黑光凭空出现，悬浮在柜台之上。,黑光之中，一块造型奇特、通体漆黑的臂骨若隐若现。,它散发着令人心悸的恐怖气息，上面布满了玄奥的魔纹，一股阴冷的气息瞬间笼罩了整个饭店！,“这…这是……”,鬼斗罗的声音都在颤抖，他死死地盯着那块左臂骨，眼神中充满了狂热与痴迷。
第20章 月关破大防！鬼魅喜提魂骨！,作为封号斗罗，他能清晰地感受到这块魂骨中蕴含的恐怖能量！那绝对是八万年级别的魂兽死后才会凝聚出的至宝！,“地狱鬼影左臂骨，”林枫淡淡地介绍道，“能大幅度提升你的速度和爆发力。”,咕咚。,鬼斗罗艰难地咽了口唾沫，伸出手，颤抖着想要去触摸那块魂骨。,他的武魂本就以诡谲和速度见长，这块魂骨对他而言，简直就是量身定做！,“前辈…这…这真的是给我的？”鬼斗罗的声音带着浓浓的鼻音，激动得快要哭出来了。,林枫点了点头，随手一推。,那块散发着恐怖气息的魂骨，便轻飘飘地飞到了鬼斗罗的面前。,鬼斗罗如获至宝般，用双手小心翼翼地捧住魂骨，那感觉，就像是在捧着自己的整个世界。,“多谢前辈！小人以后定为前辈鞍前马后！”,鬼斗罗再也控制不住自己的情绪，双腿一软，“噗通”一声就跪在了地上，对着林枫连连磕头。,什么封号斗罗的尊严，什么长老的脸面，在这一刻，全都被他抛到了九霄云外。,而一旁的菊斗罗，整个人都石化了。,他眼睁睁看着自己的老搭档，那个跟自己搭伙了几十年，实力一直不相上下的鬼斗罗。,就这么跪在地上，如获至宝地捧着那块足以让整个大陆都为之疯狂的魂骨。,菊斗罗心都在滴血。,有句话怎么说来着？,
第20章 月关破大防！鬼魅喜提魂骨！,既怕兄弟过得苦，又怕兄弟开路虎。,菊斗罗此刻，就是这种心情的究极加强版。,他为鬼斗罗高兴吗？,或许有那么一丁点，就一丁点，比指甲盖还小。,但更多的是什么？,是嫉妒！是懊悔！是恨不得当场去世的抓心挠肝！,为什么？,为什么不是我？！,昨天，明明是我先来的！,那株比魂骨还要珍贵的奇茸通天菊，那株能让我直接突破九十六级，甚至展望九十七级的仙草。,就因为我作死！就因为我犯蠢！,我亲手把天大的机缘给推出去了！,而今天，我眼睁睁看着我的老伙计，在我面前，拿走了一块八万年的魂骨！,这对比，这伤害……,菊斗罗感觉自己的心，好像被一只无形的大手死死攥住，疼得他快要无法呼吸。,更要命的是，鬼斗罗居然还把魂骨拿到自己面前一个劲的炫耀！,”月关！你看！是魂骨！八万年的魂骨啊！“,鬼斗罗的声音洪亮而真诚，激动得浑身都在发抖。
第20章 月关破大防！鬼魅喜提魂骨！,“要不是你，我鬼魅这辈子哪有机会得到这种宝贝！”,“从今天起，你就是我亲哥！以后谁敢动你一根汗毛，我鬼魅第一个跟他拼命！”,这个拥抱，这番话，对菊斗罗来说，简直就是诛心之言。,“呵…呵呵……”,“老鬼…你…你客气了……”,“咱们是搭档嘛…应该的…应该的……”,,,,,,,,,,,,
第21章 虾仁猪心！月关喜提限定手帕,”月关，到你了。“,林枫那懒洋洋的声音，如同天籁之音，将菊斗罗从崩溃的边缘拉了回来。,对！,轮到我了！,菊斗罗猛地推开还在激动中的鬼斗罗，深吸一口气，强行压下心中翻江倒海的嫉妒与懊悔。,不就是一块八万年的魂骨吗？,有什么了不起的！,我的武魂是奇茸通天菊！可是仙品！,那株奇茸通天菊，价值可比这魂骨高多了！,昨天是我犯蠢，是我作死，才错过了机缘。,但没关系！,只要我以后老老实实吃饭，规规矩矩抽奖，前辈肯定还会把那株仙草奖励给我的！,对！一定是这样！,一番自我安慰下来，菊斗罗的心情总算平复了些许。,他整理了一下被鬼斗-罗弄皱的衣袍，重新端起那副属于封号斗罗的架子，迈着优雅的步伐，走到了柜台前。,尽管心里在滴血，但脸上却要风轻云淡。,这，就是他月关最后的倔强！,“前辈，该我了。”
第21章 虾仁猪心！月关喜提限定手帕,他从储物魂导器中取出早已准备好的一袋金魂币，小心翼翼地放在柜台上。,整整九千枚金魂币。,买一份沙拉，花了九千金魂币。,这事儿要是放在昨天，打死他都不信。,可现在，他只觉得……花得太值了！,林枫瞥了一眼那袋金魂币，心中默念。,“系统，开奖。”,【消费：9000金魂币。】,系统的女声在林枫脑海中响起，带着一股子幸灾乐祸的味道。,【系统评价：这颗菊花韭菜今天倒是挺乖的，但是可惜啊，他的名字已经上了观察名单，奖励会大打折扣。】,【随机奖励：永不磨损之“月关的叹息”手帕一条。】,【宿主奖励：美食积分900。】,噗——,林枫看到这个奖励，差点没当场笑喷出来。,月关的叹息？,永不磨损的手帕？,这破系统也太笋了吧！,
第21章 虾仁猪心！月关喜提限定手帕,他强忍着笑意，抬起眼皮，看着面前一脸期待的菊斗罗。,那张妖娆的脸上，写满了“快给我仙草”的渴望。,林枫清了清嗓子，努力让自己的声音听起来平静无波。,“你的奖励……”,他故意拉长了声音，享受着菊斗罗那紧张到屏住呼吸的模样。,“是‘月关的叹息’。”,月关的叹息？,菊斗罗愣住了。,不过这是什么东西？仙草吗？还是魂骨？话说为什么还有我的名字？,而且光听这名字，就感觉充满了诗意与逼格！,他感觉自己的心跳都漏了一拍，难道说……幸福来得这么突然？,就连旁边的鬼斗罗和黄金一代三人，也都竖起了耳朵，眼神里充满了好奇。,在众人期待的目光中，林枫右手轻轻一挥。,没有惊天动地的异象，也没有璀璨夺目的光华。,只有一抹柔和的月光在柜台上凝聚。,紧接着，一条折叠得整整齐齐的丝质手帕，就这么轻飘飘地落在了柜台上。,那手帕通体雪白，由不知名的丝线织成，触感温润如玉。,手帕的角落，还用金线绣着一朵栩栩如生的菊花，旁边还有两个娟秀的小字——月关。
第21章 虾仁猪心！月关喜提限定手帕,整个饭店，瞬间陷入了死一般的寂静。,所有人的目光，都死死地钉在那条手帕上。,胡列娜、邪月、焱三人，眼珠子瞪得溜圆，嘴巴张成了“O”型，表情精彩到了极点。,鬼斗罗更是直接懵了。,他凑上前，伸出手指小心翼翼地碰了碰那条手帕，又看了看自己手里的八万年魂骨，再看看手帕……,一时间，他竟不知道该说什么。,空气，仿佛凝固了。,菊斗罗脸上的期待，一点一点地消失，取而代之的是茫然，是困惑，是难以置信。,他颤抖着伸出手，拿起那条手帕。,入手冰凉丝滑，质感绝佳，甚至还散发着一股淡淡的、沁人心脾的清香。,这是一条好手帕。,一条顶级的，奢华的，完美符合他审美的好手帕。,可……,老子要的是仙草啊！,谁他妈要一条手帕啊！,“前辈……”菊斗罗的声音都在发抖，他几乎是带着哭腔问道：“这……这是何意？”,林枫看着他这副快要哭出来的样子，强忍着笑意，一本正经地解释道：,
